date,time,price,,,,,
20210204,1530,42410,,,,,
20210204,1520,42400,,,,,
20210204,1515,42350,,,,,
20210204,1510,42405,,,,,
20210204,1505,42380,,,,,
20210204,1500,42500,,,,,
20210204,1455,42445,,,,,
20210204,1450,42355,,,,,
20210204,1445,42370,,,,,
20210204,1440,42290,,,,,
20210204,1435,42235,,,,,
20210204,1430,42170,,,,,
20210204,1425,42185,,,,,
20210204,1420,42210,,,,,
20210204,1415,42210,,,,,
20210204,1410,42215,,,,,
20210204,1405,42195,,,,,
20210204,1400,42230,,,,,
20210204,1355,42260,,,,,
20210204,1350,42255,,,,,
20210204,1345,42180,,,,,
20210204,1340,42150,,,,,
20210204,1335,42175,,,,,
20210204,1330,42195,,,,,
20210204,1325,42240,,,,,
20210204,1320,42240,,,,,
20210204,1315,42335,,,,,
20210204,1310,42255,,,,,
20210204,1305,42275,,,,,
20210204,1300,42245,,,,,
20210204,1255,42290,,,,,
20210204,1250,42265,,,,,
20210204,1245,42205,,,,,
20210204,1240,42235,,,,,
20210204,1235,42260,,,,,
20210204,1230,42315,,,,,
20210204,1225,42315,,,,,
20210204,1220,42410,,,,,
20210204,1215,42465,,,,,
20210204,1210,42485,,,,,
20210204,1205,42565,,,,,
20210204,1200,42535,,,,,
20210204,1155,42505,,,,,
20210204,1150,42540,,,,,
20210204,1145,42570,,,,,
20210204,1140,42595,,,,,
20210204,1135,42585,,,,,
20210204,1130,42670,,,,,
20210204,1125,42685,,,,,
20210204,1120,42715,,,,,
20210204,1115,42770,,,,,
20210204,1110,42710,,,,,
20210204,1105,42650,,,,,
20210204,1100,42580,,,,,
20210204,1055,42560,,,,,
20210204,1050,42565,,,,,
20210204,1045,42510,,,,,
20210204,1040,42540,,,,,
20210204,1035,42615,,,,,
20210204,1030,42545,,,,,
20210204,1025,42510,,,,,
20210204,1020,42435,,,,,
20210204,1015,42505,,,,,
20210204,1010,42540,,,,,
20210204,1005,42515,,,,,
20210204,1000,42435,,,,,
20210204,955,42555,,,,,
20210204,950,42550,,,,,
20210204,945,42570,,,,,
20210204,940,42680,,,,,
20210204,935,42720,,,,,
20210204,930,42825,,,,,
20210204,925,42810,,,,,
20210204,920,42760,,,,,
20210204,915,42770,,,,,
20210204,910,42805,,,,,
20210204,905,42895,,,,,
20210203,1530,43130,,,,,
20210203,1520,43135,,,,,
20210203,1515,43105,,,,,
20210203,1510,43095,,,,,
20210203,1505,43025,,,,,
20210203,1500,43070,,,,,
20210203,1455,43075,,,,,
20210203,1450,43050,,,,,
20210203,1445,42975,,,,,
20210203,1440,43020,,,,,
20210203,1435,43055,,,,,
20210203,1430,43075,,,,,
20210203,1425,43115,,,,,
20210203,1420,43040,,,,,
20210203,1415,42900,,,,,
20210203,1410,42855,,,,,
20210203,1405,42940,,,,,
20210203,1400,42945,,,,,
20210203,1355,42995,,,,,
20210203,1350,43010,,,,,
20210203,1345,43035,,,,,
20210203,1340,43005,,,,,
20210203,1335,43010,,,,,
20210203,1330,43050,,,,,
20210203,1325,43010,,,,,
20210203,1320,43020,,,,,
20210203,1315,43055,,,,,
20210203,1310,42945,,,,,
20210203,1305,42860,,,,,
20210203,1300,42825,,,,,
20210203,1255,42815,,,,,
20210203,1250,42740,,,,,
20210203,1245,42695,,,,,
20210203,1240,42655,,,,,
20210203,1235,42615,,,,,
20210203,1230,42660,,,,,
20210203,1225,42655,,,,,
20210203,1220,42735,,,,,
20210203,1215,42760,,,,,
20210203,1210,42730,,,,,
20210203,1205,42615,,,,,
20210203,1200,42665,,,,,
20210203,1155,42700,,,,,
20210203,1150,42800,,,,,
20210203,1145,42820,,,,,
20210203,1140,42905,,,,,
20210203,1135,42870,,,,,
20210203,1130,42810,,,,,
20210203,1125,42715,,,,,
20210203,1120,42815,,,,,
20210203,1115,42760,,,,,
20210203,1110,42790,,,,,
20210203,1105,42800,,,,,
20210203,1100,42950,,,,,
20210203,1055,42875,,,,,
20210203,1050,42860,,,,,
20210203,1045,42860,,,,,
20210203,1040,42750,,,,,
20210203,1035,42795,,,,,
20210203,1030,42825,,,,,
20210203,1025,42840,,,,,
20210203,1020,43025,,,,,
20210203,1015,43035,,,,,
20210203,1010,43110,,,,,
20210203,1005,43135,,,,,
20210203,1000,43250,,,,,
20210203,955,43300,,,,,
20210203,950,43195,,,,,
20210203,945,43265,,,,,
20210203,940,43335,,,,,
20210203,935,43290,,,,,
20210203,930,43365,,,,,
20210203,925,43285,,,,,
20210203,920,43040,,,,,
20210203,915,43040,,,,,
20210203,910,43050,,,,,
20210203,905,43030,,,,,
20210202,1530,42775,,,,,
20210202,1520,42770,,,,,
20210202,1515,42740,,,,,
20210202,1510,42755,,,,,
20210202,1505,42880,,,,,
20210202,1500,42780,,,,,
20210202,1455,42705,,,,,
20210202,1450,42665,,,,,
20210202,1445,42730,,,,,
20210202,1440,42765,,,,,
20210202,1435,42890,,,,,
20210202,1430,42820,,,,,
20210202,1425,42860,,,,,
20210202,1420,42725,,,,,
20210202,1415,42705,,,,,
20210202,1410,42630,,,,,
20210202,1405,42700,,,,,
20210202,1400,42655,,,,,
20210202,1355,42700,,,,,
20210202,1350,42655,,,,,
20210202,1345,42615,,,,,
20210202,1340,42715,,,,,
20210202,1335,42740,,,,,
20210202,1330,42840,,,,,
20210202,1325,42915,,,,,
20210202,1320,42945,,,,,
20210202,1315,42895,,,,,
20210202,1310,42810,,,,,
20210202,1305,42860,,,,,
20210202,1300,42965,,,,,
20210202,1255,42950,,,,,
20210202,1250,42990,,,,,
20210202,1245,43060,,,,,
20210202,1240,43145,,,,,
20210202,1235,43180,,,,,
20210202,1230,43205,,,,,
20210202,1225,43160,,,,,
20210202,1220,43135,,,,,
20210202,1215,43040,,,,,
20210202,1210,43165,,,,,
20210202,1205,43170,,,,,
20210202,1200,43220,,,,,
20210202,1155,43240,,,,,
20210202,1150,43320,,,,,
20210202,1145,43325,,,,,
20210202,1140,43330,,,,,
20210202,1135,43335,,,,,
20210202,1130,43255,,,,,
20210202,1125,43280,,,,,
20210202,1120,43185,,,,,
20210202,1115,43160,,,,,
20210202,1110,43280,,,,,
20210202,1105,43250,,,,,
20210202,1100,43250,,,,,
20210202,1055,43320,,,,,
20210202,1050,43260,,,,,
20210202,1045,43245,,,,,
20210202,1040,43270,,,,,
20210202,1035,43205,,,,,
20210202,1030,43165,,,,,
20210202,1025,43095,,,,,
20210202,1020,43085,,,,,
20210202,1015,43000,,,,,
20210202,1010,42900,,,,,
20210202,1005,42885,,,,,
20210202,1000,42875,,,,,
20210202,955,42805,,,,,
20210202,950,42725,,,,,
20210202,945,42750,,,,,
20210202,940,42645,,,,,
20210202,935,42535,,,,,
20210202,930,42430,,,,,
20210202,925,42455,,,,,
20210202,920,42465,,,,,
20210202,915,42420,,,,,
20210202,910,42475,,,,,
20210202,905,42475,,,,,
20210201,1530,42150,,,,,
20210201,1520,42145,,,,,
20210201,1515,42145,,,,,
20210201,1510,42070,,,,,
20210201,1505,42015,,,,,
20210201,1500,42045,,,,,
20210201,1455,42045,,,,,
20210201,1450,42035,,,,,
20210201,1445,41980,,,,,
20210201,1440,41950,,,,,
20210201,1435,41930,,,,,
20210201,1430,41960,,,,,
20210201,1425,42050,,,,,
20210201,1420,42060,,,,,
20210201,1415,42035,,,,,
20210201,1410,42050,,,,,
20210201,1405,42045,,,,,
20210201,1400,42040,,,,,
20210201,1355,41990,,,,,
20210201,1350,41985,,,,,
20210201,1345,41960,,,,,
20210201,1340,42010,,,,,
20210201,1335,41960,,,,,
20210201,1330,41965,,,,,
20210201,1325,41980,,,,,
20210201,1320,41920,,,,,
20210201,1315,41915,,,,,
20210201,1310,41905,,,,,
20210201,1305,41950,,,,,
20210201,1300,41895,,,,,
20210201,1255,41980,,,,,
20210201,1250,41965,,,,,
20210201,1245,42010,,,,,
20210201,1240,41940,,,,,
20210201,1235,42000,,,,,
20210201,1230,41965,,,,,
20210201,1225,41930,,,,,
20210201,1220,41855,,,,,
20210201,1215,41830,,,,,
20210201,1210,41785,,,,,
20210201,1205,41795,,,,,
20210201,1200,41735,,,,,
20210201,1155,41740,,,,,
20210201,1150,41720,,,,,
20210201,1145,41705,,,,,
20210201,1140,41635,,,,,
20210201,1135,41715,,,,,
20210201,1130,41750,,,,,
20210201,1125,41760,,,,,
20210201,1120,41695,,,,,
20210201,1115,41615,,,,,
20210201,1110,41595,,,,,
20210201,1105,41700,,,,,
20210201,1100,41690,,,,,
20210201,1055,41745,,,,,
20210201,1050,41740,,,,,
20210201,1045,41790,,,,,
20210201,1040,41835,,,,,
20210201,1035,41745,,,,,
20210201,1030,41685,,,,,
20210201,1025,41545,,,,,
20210201,1020,41525,,,,,
20210201,1015,41420,,,,,
20210201,1010,41470,,,,,
20210201,1005,41605,,,,,
20210201,1000,41485,,,,,
20210201,955,41485,,,,,
20210201,950,41365,,,,,
20210201,945,41265,,,,,
20210201,940,41145,,,,,
20210201,935,41315,,,,,
20210201,930,41185,,,,,
20210201,925,41345,,,,,
20210201,920,41275,,,,,
20210201,915,41250,,,,,
20210201,910,41005,,,,,
20210201,905,41085,,,,,
20210129,1530,41125,,,,,
20210129,1520,41215,,,,,
20210129,1515,41155,,,,,
20210129,1510,41220,,,,,
20210129,1505,41250,,,,,
20210129,1500,41355,,,,,
20210129,1455,41305,,,,,
20210129,1450,41230,,,,,
20210129,1445,41185,,,,,
20210129,1440,40990,,,,,
20210129,1435,41000,,,,,
20210129,1430,41040,,,,,
20210129,1425,41115,,,,,
20210129,1420,41150,,,,,
20210129,1415,41225,,,,,
20210129,1410,41210,,,,,
20210129,1405,41260,,,,,
20210129,1400,41395,,,,,
20210129,1355,41410,,,,,
20210129,1350,41505,,,,,
20210129,1345,41360,,,,,
20210129,1340,41475,,,,,
20210129,1335,41535,,,,,
20210129,1330,41420,,,,,
20210129,1325,41480,,,,,
20210129,1320,41350,,,,,
20210129,1315,41460,,,,,
20210129,1310,41520,,,,,
20210129,1305,41595,,,,,
20210129,1300,41645,,,,,
20210129,1255,41740,,,,,
20210129,1250,41670,,,,,
20210129,1245,41630,,,,,
20210129,1240,41570,,,,,
20210129,1235,41685,,,,,
20210129,1230,41685,,,,,
20210129,1225,41765,,,,,
20210129,1220,41860,,,,,
20210129,1215,41940,,,,,
20210129,1210,41960,,,,,
20210129,1205,41925,,,,,
20210129,1200,41905,,,,,
20210129,1155,41955,,,,,
20210129,1150,42005,,,,,
20210129,1145,41965,,,,,
20210129,1140,41880,,,,,
20210129,1135,41995,,,,,
20210129,1130,41970,,,,,
20210129,1125,41940,,,,,
20210129,1120,42050,,,,,
20210129,1115,42060,,,,,
20210129,1110,41995,,,,,
20210129,1105,42030,,,,,
20210129,1100,42010,,,,,
20210129,1055,42065,,,,,
20210129,1050,42195,,,,,
20210129,1045,42220,,,,,
20210129,1040,42290,,,,,
20210129,1035,42375,,,,,
20210129,1030,42350,,,,,
20210129,1025,42385,,,,,
20210129,1020,42245,,,,,
20210129,1015,42195,,,,,
20210129,1010,42105,,,,,
20210129,1005,42030,,,,,
20210129,1000,41970,,,,,
20210129,955,42110,,,,,
20210129,950,42135,,,,,
20210129,945,42085,,,,,
20210129,940,42210,,,,,
20210129,935,42295,,,,,
20210129,930,42230,,,,,
20210129,925,42320,,,,,
20210129,920,42410,,,,,
20210129,915,42380,,,,,
20210129,910,42385,,,,,
20210129,905,42485,,,,,
20210128,1530,42070,,,,,
20210128,1520,42045,,,,,
20210128,1515,42035,,,,,
20210128,1510,42055,,,,,
20210128,1505,42015,,,,,
20210128,1500,42180,,,,,
20210128,1455,42150,,,,,
20210128,1450,42115,,,,,
20210128,1445,42130,,,,,
20210128,1440,42190,,,,,
20210128,1435,42190,,,,,
20210128,1430,42220,,,,,
20210128,1425,42165,,,,,
20210128,1420,42225,,,,,
20210128,1415,42185,,,,,
20210128,1410,42130,,,,,
20210128,1405,42180,,,,,
20210128,1400,42060,,,,,
20210128,1355,42035,,,,,
20210128,1350,42045,,,,,
20210128,1345,41990,,,,,
20210128,1340,41875,,,,,
20210128,1335,41910,,,,,
20210128,1330,41985,,,,,
20210128,1325,41990,,,,,
20210128,1320,42100,,,,,
20210128,1315,42115,,,,,
20210128,1310,42150,,,,,
20210128,1305,42120,,,,,
20210128,1300,42140,,,,,
20210128,1255,42070,,,,,
20210128,1250,42110,,,,,
20210128,1245,42125,,,,,
20210128,1240,42145,,,,,
20210128,1235,42200,,,,,
20210128,1230,42185,,,,,
20210128,1225,42265,,,,,
20210128,1220,42310,,,,,
20210128,1215,42210,,,,,
20210128,1210,42165,,,,,
20210128,1205,42210,,,,,
20210128,1200,42275,,,,,
20210128,1155,42180,,,,,
20210128,1150,42230,,,,,
20210128,1145,42300,,,,,
20210128,1140,42375,,,,,
20210128,1135,42430,,,,,
20210128,1130,42370,,,,,
20210128,1125,42395,,,,,
20210128,1120,42405,,,,,
20210128,1115,42445,,,,,
20210128,1110,42445,,,,,
20210128,1105,42540,,,,,
20210128,1100,42535,,,,,
20210128,1055,42610,,,,,
20210128,1050,42560,,,,,
20210128,1045,42595,,,,,
20210128,1040,42425,,,,,
20210128,1035,42400,,,,,
20210128,1030,42550,,,,,
20210128,1025,42540,,,,,
20210128,1020,42465,,,,,
20210128,1015,42375,,,,,
20210128,1010,42340,,,,,
20210128,1005,42275,,,,,
20210128,1000,42030,,,,,
20210128,955,42085,,,,,
20210128,950,42175,,,,,
20210128,945,42185,,,,,
20210128,940,42115,,,,,
20210128,935,42095,,,,,
20210128,930,41885,,,,,
20210128,925,41935,,,,,
20210128,920,42050,,,,,
20210128,915,42170,,,,,
20210128,910,42030,,,,,
20210128,905,42155,,,,,
20210127,1530,42860,,,,,
20210127,1520,42900,,,,,
20210127,1515,42925,,,,,
20210127,1510,42915,,,,,
20210127,1505,42875,,,,,
20210127,1500,42960,,,,,
20210127,1455,43025,,,,,
20210127,1450,42895,,,,,
20210127,1445,43005,,,,,
20210127,1440,43025,,,,,
20210127,1435,42955,,,,,
20210127,1430,43070,,,,,
20210127,1425,43045,,,,,
20210127,1420,43165,,,,,
20210127,1415,43105,,,,,
20210127,1410,43120,,,,,
20210127,1405,43040,,,,,
20210127,1400,42985,,,,,
20210127,1355,42825,,,,,
20210127,1350,42840,,,,,
20210127,1345,42830,,,,,
20210127,1340,42765,,,,,
20210127,1335,42790,,,,,
20210127,1330,42870,,,,,
20210127,1325,42990,,,,,
20210127,1320,43010,,,,,
20210127,1315,43045,,,,,
20210127,1310,42985,,,,,
20210127,1305,43015,,,,,
20210127,1300,42995,,,,,
20210127,1255,43025,,,,,
20210127,1250,43065,,,,,
20210127,1245,43035,,,,,
20210127,1240,43085,,,,,
20210127,1235,43115,,,,,
20210127,1230,43120,,,,,
20210127,1225,43055,,,,,
20210127,1220,43045,,,,,
20210127,1215,42945,,,,,
20210127,1210,42940,,,,,
20210127,1205,43035,,,,,
20210127,1200,43050,,,,,
20210127,1155,43100,,,,,
20210127,1150,43160,,,,,
20210127,1145,43105,,,,,
20210127,1140,43230,,,,,
20210127,1135,43240,,,,,
20210127,1130,43265,,,,,
20210127,1125,43175,,,,,
20210127,1120,43289,,,,,
20210127,1115,43265,,,,,
20210127,1110,43324,,,,,
20210127,1105,43399,,,,,
20210127,1100,43509,,,,,
20210127,1055,43599,,,,,
20210127,1050,43594,,,,,
20210127,1045,43664,,,,,
20210127,1040,43714,,,,,
20210127,1035,43654,,,,,
20210127,1030,43729,,,,,
20210127,1025,43679,,,,,
20210127,1020,43604,,,,,
20210127,1015,43569,,,,,
20210127,1010,43499,,,,,
20210127,1005,43504,,,,,
20210127,1000,43444,,,,,
20210127,955,43379,,,,,
20210127,950,43359,,,,,
20210127,945,43210,,,,,
20210127,940,43309,,,,,
20210127,935,43304,,,,,
20210127,930,43205,,,,,
20210127,925,43025,,,,,
20210127,920,43090,,,,,
20210127,915,43100,,,,,
20210127,910,43155,,,,,
20210127,905,43384,,,,,
20210126,1530,43005,,,,,
20210126,1520,43020,,,,,
20210126,1515,43010,,,,,
20210126,1510,42970,,,,,
20210126,1505,42940,,,,,
20210126,1500,42995,,,,,
20210126,1455,42905,,,,,
20210126,1450,42925,,,,,
20210126,1445,42870,,,,,
20210126,1440,42965,,,,,
20210126,1435,42980,,,,,
20210126,1430,43005,,,,,
20210126,1425,43045,,,,,
20210126,1420,43000,,,,,
20210126,1415,43055,,,,,
20210126,1410,42965,,,,,
20210126,1405,42970,,,,,
20210126,1400,42930,,,,,
20210126,1355,42815,,,,,
20210126,1350,42885,,,,,
20210126,1345,42915,,,,,
20210126,1340,42830,,,,,
20210126,1335,42925,,,,,
20210126,1330,43010,,,,,
20210126,1325,42985,,,,,
20210126,1320,43030,,,,,
20210126,1315,43090,,,,,
20210126,1310,43150,,,,,
20210126,1305,43090,,,,,
20210126,1300,43175,,,,,
20210126,1255,43140,,,,,
20210126,1250,43130,,,,,
20210126,1245,43120,,,,,
20210126,1240,43040,,,,,
20210126,1235,43100,,,,,
20210126,1230,43225,,,,,
20210126,1225,43245,,,,,
20210126,1220,43334,,,,,
20210126,1215,43280,,,,,
20210126,1210,43225,,,,,
20210126,1205,43235,,,,,
20210126,1200,43230,,,,,
20210126,1155,43280,,,,,
20210126,1150,43240,,,,,
20210126,1145,43280,,,,,
20210126,1140,43255,,,,,
20210126,1135,43235,,,,,
20210126,1130,43255,,,,,
20210126,1125,43220,,,,,
20210126,1120,43165,,,,,
20210126,1115,43220,,,,,
20210126,1110,43265,,,,,
20210126,1105,43414,,,,,
20210126,1100,43399,,,,,
20210126,1055,43449,,,,,
20210126,1050,43324,,,,,
20210126,1045,43359,,,,,
20210126,1040,43494,,,,,
20210126,1035,43519,,,,,
20210126,1030,43534,,,,,
20210126,1025,43604,,,,,
20210126,1020,43584,,,,,
20210126,1015,43624,,,,,
20210126,1010,43754,,,,,
20210126,1005,43879,,,,,
20210126,1000,43789,,,,,
20210126,955,43859,,,,,
20210126,950,43799,,,,,
20210126,945,43764,,,,,
20210126,940,43829,,,,,
20210126,935,43729,,,,,
20210126,930,43859,,,,,
20210126,925,43829,,,,,
20210126,920,43924,,,,,
20210126,915,43964,,,,,
20210126,910,44034,,,,,
20210126,905,44049,,,,,
20210125,1530,44208,,,,,
20210125,1520,44223,,,,,
20210125,1515,44228,,,,,
20210125,1510,44208,,,,,
20210125,1505,44228,,,,,
20210125,1500,44243,,,,,
20210125,1455,44213,,,,,
20210125,1450,44253,,,,,
20210125,1445,44213,,,,,
20210125,1440,44213,,,,,
20210125,1435,44193,,,,,
20210125,1430,44153,,,,,
20210125,1425,44193,,,,,
20210125,1420,44188,,,,,
20210125,1415,44094,,,,,
20210125,1410,44074,,,,,
20210125,1405,44014,,,,,
20210125,1400,44079,,,,,
20210125,1355,44099,,,,,
20210125,1350,44094,,,,,
20210125,1345,44109,,,,,
20210125,1340,44109,,,,,
20210125,1335,44158,,,,,
20210125,1330,44148,,,,,
20210125,1325,44114,,,,,
20210125,1320,44114,,,,,
20210125,1315,44129,,,,,
20210125,1310,44124,,,,,
20210125,1305,44074,,,,,
20210125,1300,44049,,,,,
20210125,1255,44019,,,,,
20210125,1250,44024,,,,,
20210125,1245,44049,,,,,
20210125,1240,44019,,,,,
20210125,1235,44019,,,,,
20210125,1230,44034,,,,,
20210125,1225,44074,,,,,
20210125,1220,44039,,,,,
20210125,1215,43999,,,,,
20210125,1210,44009,,,,,
20210125,1205,44074,,,,,
20210125,1200,44034,,,,,
20210125,1155,44044,,,,,
20210125,1150,44019,,,,,
20210125,1145,43964,,,,,
20210125,1140,43914,,,,,
20210125,1135,43909,,,,,
20210125,1130,43924,,,,,
20210125,1125,43909,,,,,
20210125,1120,43854,,,,,
20210125,1115,43804,,,,,
20210125,1110,43834,,,,,
20210125,1105,43789,,,,,
20210125,1100,43724,,,,,
20210125,1055,43699,,,,,
20210125,1050,43769,,,,,
20210125,1045,43759,,,,,
20210125,1040,43704,,,,,
20210125,1035,43749,,,,,
20210125,1030,43724,,,,,
20210125,1025,43774,,,,,
20210125,1020,43689,,,,,
20210125,1015,43729,,,,,
20210125,1010,43684,,,,,
20210125,1005,43654,,,,,
20210125,1000,43769,,,,,
20210125,955,43749,,,,,
20210125,950,43669,,,,,
20210125,945,43589,,,,,
20210125,940,43454,,,,,
20210125,935,43494,,,,,
20210125,930,43454,,,,,
20210125,925,43364,,,,,
20210125,920,43424,,,,,
20210125,915,43389,,,,,
20210125,910,43275,,,,,
20210125,905,43294,,,,,
20210122,1530,43175,,,,,
20210122,1520,43215,,,,,
20210122,1515,43294,,,,,
20210122,1510,43344,,,,,
20210122,1505,43359,,,,,
20210122,1500,43374,,,,,
20210122,1455,43294,,,,,
20210122,1450,43354,,,,,
20210122,1445,43424,,,,,
20210122,1440,43494,,,,,
20210122,1435,43499,,,,,
20210122,1430,43504,,,,,
20210122,1425,43534,,,,,
20210122,1420,43469,,,,,
20210122,1415,43504,,,,,
20210122,1410,43539,,,,,
20210122,1405,43589,,,,,
20210122,1400,43529,,,,,
20210122,1355,43499,,,,,
20210122,1350,43514,,,,,
20210122,1345,43589,,,,,
20210122,1340,43539,,,,,
20210122,1335,43524,,,,,
20210122,1330,43489,,,,,
20210122,1325,43504,,,,,
20210122,1320,43499,,,,,
20210122,1315,43489,,,,,
20210122,1310,43509,,,,,
20210122,1305,43464,,,,,
20210122,1300,43524,,,,,
20210122,1255,43499,,,,,
20210122,1250,43554,,,,,
20210122,1245,43619,,,,,
20210122,1240,43649,,,,,
20210122,1235,43689,,,,,
20210122,1230,43729,,,,,
20210122,1225,43674,,,,,
20210122,1220,43649,,,,,
20210122,1215,43674,,,,,
20210122,1210,43704,,,,,
20210122,1205,43779,,,,,
20210122,1200,43769,,,,,
20210122,1155,43744,,,,,
20210122,1150,43754,,,,,
20210122,1145,43809,,,,,
20210122,1140,43839,,,,,
20210122,1135,43879,,,,,
20210122,1130,43779,,,,,
20210122,1125,43809,,,,,
20210122,1120,43769,,,,,
20210122,1115,43709,,,,,
20210122,1110,43709,,,,,
20210122,1105,43844,,,,,
20210122,1100,43794,,,,,
20210122,1055,43744,,,,,
20210122,1050,43689,,,,,
20210122,1045,43724,,,,,
20210122,1040,43814,,,,,
20210122,1035,43654,,,,,
20210122,1030,43574,,,,,
20210122,1025,43539,,,,,
20210122,1020,43479,,,,,
20210122,1015,43499,,,,,
20210122,1010,43529,,,,,
20210122,1005,43424,,,,,
20210122,1000,43389,,,,,
20210122,955,43414,,,,,
20210122,950,43499,,,,,
20210122,945,43549,,,,,
20210122,940,43589,,,,,
20210122,935,43499,,,,,
20210122,930,43414,,,,,
20210122,925,43399,,,,,
20210122,920,43419,,,,,
20210122,915,43484,,,,,
20210122,910,43504,,,,,
20210122,905,43439,,,,,
20210121,1530,43479,,,,,
20210121,1520,43494,,,,,
20210121,1515,43369,,,,,
20210121,1510,43220,,,,,
20210121,1505,43304,,,,,
20210121,1500,43294,,,,,
20210121,1455,43270,,,,,
20210121,1450,43240,,,,,
20210121,1445,43309,,,,,
20210121,1440,43294,,,,,
20210121,1435,43359,,,,,
20210121,1430,43339,,,,,
20210121,1425,43344,,,,,
20210121,1420,43289,,,,,
20210121,1415,43369,,,,,
20210121,1410,43349,,,,,
20210121,1405,43324,,,,,
20210121,1400,43289,,,,,
20210121,1355,43374,,,,,
20210121,1350,43339,,,,,
20210121,1345,43275,,,,,
20210121,1340,43255,,,,,
20210121,1335,43245,,,,,
20210121,1330,43205,,,,,
20210121,1325,43125,,,,,
20210121,1320,43130,,,,,
20210121,1315,43130,,,,,
20210121,1310,43090,,,,,
20210121,1305,43120,,,,,
20210121,1300,43190,,,,,
20210121,1255,43165,,,,,
20210121,1250,43185,,,,,
20210121,1245,43210,,,,,
20210121,1240,43165,,,,,
20210121,1235,43155,,,,,
20210121,1230,43235,,,,,
20210121,1225,43220,,,,,
20210121,1220,43220,,,,,
20210121,1215,43245,,,,,
20210121,1210,43235,,,,,
20210121,1205,43260,,,,,
20210121,1200,43280,,,,,
20210121,1155,43275,,,,,
20210121,1150,43205,,,,,
20210121,1145,43170,,,,,
20210121,1140,43130,,,,,
20210121,1135,43065,,,,,
20210121,1130,43100,,,,,
20210121,1125,43080,,,,,
20210121,1120,43135,,,,,
20210121,1115,43130,,,,,
20210121,1110,43145,,,,,
20210121,1105,43140,,,,,
20210121,1100,43120,,,,,
20210121,1055,43110,,,,,
20210121,1050,43125,,,,,
20210121,1045,43170,,,,,
20210121,1040,43105,,,,,
20210121,1035,43020,,,,,
20210121,1030,42985,,,,,
20210121,1025,43035,,,,,
20210121,1020,42980,,,,,
20210121,1015,43050,,,,,
20210121,1010,43105,,,,,
20210121,1005,43170,,,,,
20210121,1000,43100,,,,,
20210121,955,43035,,,,,
20210121,950,43130,,,,,
20210121,945,43050,,,,,
20210121,940,43095,,,,,
20210121,935,43140,,,,,
20210121,930,43235,,,,,
20210121,925,43130,,,,,
20210121,920,43085,,,,,
20210121,915,43150,,,,,
20210121,910,43324,,,,,
20210121,905,43115,,,,,
20210120,1530,42850,,,,,
20210120,1520,42835,,,,,
20210120,1515,42840,,,,,
20210120,1510,42875,,,,,
20210120,1505,42865,,,,,
20210120,1500,42965,,,,,
20210120,1455,42925,,,,,
20210120,1450,42840,,,,,
20210120,1445,42815,,,,,
20210120,1440,42740,,,,,
20210120,1435,42770,,,,,
20210120,1430,42775,,,,,
20210120,1425,42715,,,,,
20210120,1420,42610,,,,,
20210120,1415,42535,,,,,
20210120,1410,42545,,,,,
20210120,1405,42480,,,,,
20210120,1400,42570,,,,,
20210120,1355,42570,,,,,
20210120,1350,42615,,,,,
20210120,1345,42510,,,,,
20210120,1340,42535,,,,,
20210120,1335,42470,,,,,
20210120,1330,42545,,,,,
20210120,1325,42540,,,,,
20210120,1320,42580,,,,,
20210120,1315,42605,,,,,
20210120,1310,42585,,,,,
20210120,1305,42605,,,,,
20210120,1300,42700,,,,,
20210120,1255,42680,,,,,
20210120,1250,42630,,,,,
20210120,1245,42630,,,,,
20210120,1240,42530,,,,,
20210120,1235,42625,,,,,
20210120,1230,42660,,,,,
20210120,1225,42705,,,,,
20210120,1220,42625,,,,,
20210120,1215,42640,,,,,
20210120,1210,42655,,,,,
20210120,1205,42700,,,,,
20210120,1200,42775,,,,,
20210120,1155,42760,,,,,
20210120,1150,42840,,,,,
20210120,1145,42825,,,,,
20210120,1140,42855,,,,,
20210120,1135,42910,,,,,
20210120,1130,42870,,,,,
20210120,1125,42855,,,,,
20210120,1120,42745,,,,,
20210120,1115,42720,,,,,
20210120,1110,42800,,,,,
20210120,1105,42675,,,,,
20210120,1100,42630,,,,,
20210120,1055,42630,,,,,
20210120,1050,42635,,,,,
20210120,1045,42510,,,,,
20210120,1040,42416,,,,,
20210120,1035,42545,,,,,
20210120,1030,42485,,,,,
20210120,1025,42565,,,,,
20210120,1020,42630,,,,,
20210120,1015,42555,,,,,
20210120,1010,42585,,,,,
20210120,1005,42740,,,,,
20210120,1000,42830,,,,,
20210120,955,42915,,,,,
20210120,950,42890,,,,,
20210120,945,43000,,,,,
20210120,940,43080,,,,,
20210120,935,42935,,,,,
20210120,930,43005,,,,,
20210120,925,43060,,,,,
20210120,920,43175,,,,,
20210120,915,43205,,,,,
20210120,910,43125,,,,,
20210120,905,43210,,,,,
20210119,1530,42605,,,,,
20210119,1520,42685,,,,,
20210119,1515,42655,,,,,
20210119,1510,42595,,,,,
20210119,1505,42630,,,,,
20210119,1500,42625,,,,,
20210119,1455,42670,,,,,
20210119,1450,42585,,,,,
20210119,1445,42620,,,,,
20210119,1440,42655,,,,,
20210119,1435,42745,,,,,
20210119,1430,42845,,,,,
20210119,1425,42890,,,,,
20210119,1420,42870,,,,,
20210119,1415,42830,,,,,
20210119,1410,42775,,,,,
20210119,1405,42820,,,,,
